"","dates","titles","push","id","topic","theme","score","score2"
"10285",2017-08-25,"Re: [新聞] 蔡英文向日說：台灣要入TPP順便推世大運",4,"M.1503630041.A.114","世大運","重大活動",0.5,0.5
"10286",2017-08-25,"[新聞] 世大運》表現不如預期 郭李教頭有話要說",-78,"M.1503630119.A.5B3","世大運","重大活動",0.1,0.1
"10287",2017-08-25,"Re: [新聞] 世大運選手消費驚人 換匯超過2000萬",-1,"M.1503630171.A.45B","世大運","重大活動",0.1,0.1
"10288",2017-08-25,"[新聞] 絕不切割世大運鬧場團體　李來希：我爭",-12,"M.1503630334.A.AC5","世大運","重大活動",0.1,0.1
"10289",2017-08-25,"Re: [新聞] 絕不切割世大運鬧場團體　李來希：我爭",1,"M.1503630966.A.831","世大運","重大活動",0.5,0.5
"10290",2017-08-25,"Re: [新聞] 絕不切割世大運鬧場團體　李來希：我爭",2,"M.1503631020.A.6EB","世大運","重大活動",0.5,0.5
"10291",2017-08-25,"[爆卦] 世大運棒球 台灣vs.墨西哥 Live開始了!!!",-9,"M.1503631420.A.813","世大運","重大活動",0.1,0.1
"10292",2017-08-25,"[新聞] 世大運／戴資穎帶頭衝　中華隊完美直落三",49,"M.1503631611.A.EA7","世大運","重大活動",0.5,0.5
"10293",2017-08-25,"[新聞] 世大運》連3戰滿場後 台墨棒球賽觀眾席冷",-11,"M.1503631938.A.533","世大運","重大活動",0.1,0.1
"10294",2017-08-25,"[新聞] 世大運選手狂掃2冷門貨 全台庫存告急",116,"M.1503632430.A.483","世大運","重大活動",2,1.5
"10295",2017-08-25,"[問卦] 換成肥宅辦好世大運有加分嗎",-5,"M.1503633334.A.16D","世大運","重大活動",0.1,0.1
"10296",2017-08-25,"[問卦] 怎麼沒世大運選手來PTT發文?",-2,"M.1503633818.A.8CD","世大運","重大活動",0.1,0.1
"10297",2017-08-25,"[問卦] 戴資穎放棄世錦賽來打世大運是不是很傻",15,"M.1503633821.A.87E","世大運","重大活動",0.5,0.5
"10298",2017-08-25,"[新聞] 世大運》 滿場球迷壓力大 郭李：球員忽略很多事",-40,"M.1503634069.A.5F3","世大運","重大活動",0.1,0.1
"10299",2017-08-25,"Re: [新聞] 世大運》 滿場球迷壓力大 郭李：球員忽略很多事",6,"M.1503634678.A.FF7","世大運","重大活動",0.5,0.5
"10300",2017-08-25,"Re: [問卦] 戴資穎放棄世錦賽來打世大運是不是很傻",22,"M.1503634972.A.162","世大運","重大活動",0.5,0.5
"10301",2017-08-25,"[問卦] 為什麼世大運直播不開斗內？",-2,"M.1503635040.A.D87","世大運","重大活動",0.1,0.1
"10302",2017-08-25,"Re: [新聞] 世大運選手狂掃2冷門貨 全台庫存告急",5,"M.1503635085.A.6CE","世大運","重大活動",0.5,0.5
"10303",2017-08-25,"Re: [新聞] 世大運禁國旗彭文正嗆柯P「希望良心告訴",20,"M.1503635211.A.414","世大運","重大活動",0.5,0.5
"10304",2017-08-25,"[問卦] 世大運後 外國選手會留下什麼回憶歸國",71,"M.1503635509.A.3FF","世大運","重大活動",1,1
"10305",2017-08-25,"[問卦] 世大運這麼旺反年改4不4有助功？",4,"M.1503635823.A.DEB","世大運","重大活動",0.5,0.5
"10306",2017-08-25,"[新聞] 世大運》賴鴻誠殺三壘 苦主竟是鋒哥",-7,"M.1503635924.A.F2D","世大運","重大活動",0.1,0.1
"10307",2017-08-25,"Re: [新聞] 世大運選手狂掃2冷門貨 全台庫存告急",-6,"M.1503635956.A.41C","世大運","重大活動",0.1,0.1
"10308",2017-08-25,"[問卦] 明天要去臺北看世大運要注意什麼?",8,"M.1503636390.A.022","世大運","重大活動",0.5,0.5
"10309",2017-08-25,"[問卦] 大陸世大運不來，其他國家是不是爽到了",8,"M.1503636817.A.35E","世大運","重大活動",0.5,0.5
"10310",2017-08-25,"[問卦] 世大運棒球隊是不是能勇奪第五名了",5,"M.1503636878.A.D10","世大運","重大活動",0.5,0.5
"10311",2017-08-25,"Re: [問卦] 世大運排名前幾名都東亞的國家？",4,"M.1503637661.A.02B","世大運","重大活動",0.5,0.5
"10312",2017-08-25,"[新聞] 世大運安檢女警好可愛 外籍選手爭相「被",30,"M.1503637830.A.AD0","世大運","重大活動",0.5,0.5
"10313",2017-08-25,"[新聞] 世大運施暴3人交保 都是少校以上軍官退<U+A531>",20,"M.1503638745.A.402","世大運","重大活動",0.5,0.5
"10314",2017-08-25,"[問卦] 世大運的""大""是什麼意思?",-1,"M.1503639382.A.A3E","世大運","重大活動",0.1,0.1
"10315",2017-08-25,"Re: [新聞] 世大運施暴3人交保 都是少校以上軍官退1",1,"M.1503639626.A.2B7","世大運","重大活動",0.5,0.5
"10316",2017-08-25,"[新聞] 世大運選手狂掃2冷門貨 全台庫存告急",18,"M.1503640019.A.CC1","世大運","重大活動",0.5,0.5
"10317",2017-08-25,"[問卦] 世大運台灣棒球這場484沒壓力惹?",9,"M.1503640567.A.FEA","世大運","重大活動",0.5,0.5
"10318",2017-08-25,"[爆卦] 世大運舉重 女子90KG",9,"M.1503640830.A.053","世大運","重大活動",0.5,0.5
"10319",2017-08-25,"Re: [新聞] 世大運施暴3人交保 都是少校以上軍官退?1",0,"M.1503641067.A.7FE","世大運","重大活動",0.1,0.1
"10320",2017-08-25,"[問卦] 世大運最好看的比賽是什麼？",0,"M.1503641253.A.013","世大運","重大活動",0.1,0.1
"10321",2017-08-25,"[問卦] 肥宅為什麼不去現場看世大運",-2,"M.1503642446.A.289","世大運","重大活動",0.1,0.1
"10322",2017-08-25,"Re: [新聞] 床戰世大運西洋小鮮肉！台女澄清是「幻想",-1,"M.1503642969.A.091","世大運","重大活動",0.1,0.1
"10323",2017-08-25,"[爆卦] 台獨人士跟世大運維安警吵架",-1,"M.1503649346.A.684","世大運","重大活動",0.1,0.1
"10324",2017-08-25,"[問卦] 有沒世大運起跑槍很爛的八卦?",4,"M.1503649698.A.B9C","世大運","重大活動",0.5,0.5
"10325",2017-08-25,"Re: [問卦] 有沒世大運起跑槍很爛的八卦?",1,"M.1503650385.A.481","世大運","重大活動",0.5,0.5
"10326",2017-08-25,"Re: [爆卦] 台獨人士跟世大運維安警吵架",-1,"M.1503650694.A.390","世大運","重大活動",0.1,0.1
"10327",2017-08-25,"[新聞] 世大運國際志工聽不懂中文 被台志工嗆:鬼",28,"M.1503650842.A.3EE","世大運","重大活動",0.5,0.5
"10328",2017-08-25,"[爆卦] 祖國獲得世大運首金",-40,"M.1503650850.A.6A8","世大運","重大活動",0.1,0.1
"10329",2017-08-25,"Re: [爆卦] 世大運舉重 女子90KG",12,"M.1503651780.A.81F","世大運","重大活動",0.5,0.5
"10330",2017-08-25,"[新聞] 世大運賽事外的暗黑面　選手村居民告訴",7,"M.1503651977.A.F0D","世大運","重大活動",0.5,0.5
"10331",2017-08-25,"[新聞] 中國世大運首金來自速度過樁　台灣好手",8,"M.1503652093.A.99B","世大運","重大活動",0.5,0.5
"10332",2017-08-25,"[問卦] 這次世大運的成績會被支那自動列入嗎？",4,"M.1503653113.A.BC7","世大運","重大活動",0.5,0.5
"10333",2017-08-25,"[爆卦] 世大運羽球混合團體台灣 金牌",126,"M.1503653849.A.C2D","世大運","重大活動",2,1.5
"10334",2017-08-25,"[爆卦] 世大運羽球團體奪金啦",126,"M.1503653881.A.9ED","世大運","重大活動",2,1.5
"10335",2017-08-25,"[問卦] 本屆世大運最失敗的部分是轉播的八卦?",1,"M.1503655509.A.878","世大運","重大活動",0.5,0.5
"10336",2017-08-25,"[問卦] 沒去看世大運484很不bang",0,"M.1503655664.A.67C","世大運","重大活動",0.1,0.1
"10337",2017-08-25,"[新聞] 世大運》球后注入強心針 羽球團體賽首奪",10,"M.1503655750.A.09F","世大運","重大活動",0.5,0.5
"10338",2017-08-25,"[新聞] 世大運選手青睞ZenFone 4  跟孔太太搶貨",-5,"M.1503655860.A.0F1","世大運","重大活動",0.1,0.1
"10339",2017-08-25,"[問卦] 世大運的衣服要去哪裡買?",3,"M.1503656108.A.D4C","世大運","重大活動",0.5,0.5
"10340",2017-08-25,"[問卦] 有沒有誰在唱衰世大運沒人買票的卦?!",4,"M.1503656338.A.B4B","世大運","重大活動",0.5,0.5
"10341",2017-08-25,"[問卦] 世大運的網路廣告怎麼這麼沒創意？",5,"M.1503656456.A.DAB","世大運","重大活動",0.5,0.5
"10342",2017-08-25,"[問卦] 本屆世大運的中華棒球隊",12,"M.1503656497.A.445","世大運","重大活動",0.5,0.5
"10343",2017-08-25,"[問卦] 這次世大運是不是有很多黑哨啊",0,"M.1503657444.A.8AC","世大運","重大活動",0.1,0.1
"10344",2017-08-25,"[新聞] 世大運》「滑輪甜心」王佳葳過樁無失誤 ",7,"M.1503660216.A.A32","世大運","重大活動",0.5,0.5
"10345",2017-08-25,"[爆卦] 世大運台灣金牌數男女比",19,"M.1503660621.A.85F","世大運","重大活動",0.5,0.5
"10346",2017-08-25,"[新聞] 丟台灣人的臉！世大運外國志工不懂中文",-3,"M.1503661139.A.0BD","世大運","重大活動",0.1,0.1
"10347",2017-08-25,"[新聞] 挺世大運！戴資穎每勝一場 悠遊卡公司贊",50,"M.1503661621.A.5D0","世大運","重大活動",0.5,0.5
"10348",2017-08-25,"[爆卦] 世大運結束後妙禪seafood又要回歸天母啦",9,"M.1503663088.A.34E","世大運","重大活動",0.5,0.5
"10349",2017-08-25,"[爆卦]世大運滑輪溜冰+競走+馬拉松範圍交管訊息",5,"M.1503663297.A.87F","世大運","重大活動",0.5,0.5
"10350",2017-08-25,"[爆卦] 世大運足球八強日本對義大利",5,"M.1503663837.A.447","世大運","重大活動",0.5,0.5
"10351",2017-08-25,"Re: [問卦] 世大運買不到票 該多早去現場排隊買票？",2,"M.1503664191.A.0F3","世大運","重大活動",0.5,0.5
"10352",2017-08-25,"[問卦] 台北世大運哪個台灣團體項目最吸睛?",13,"M.1503664346.A.942","世大運","重大活動",0.5,0.5
"10353",2017-08-25,"[問卦] 世大運選手晚上在幹嘛",1,"M.1503664508.A.955","世大運","重大活動",0.5,0.5
"10354",2017-08-25,"[問卦] 世大運中華女排15號 李姿瑩 算是正妹嗎？",29,"M.1503664757.A.B2D","世大運","重大活動",0.5,0.5
"10355",2017-08-25,"[爆卦] 世大運中國桌球女團輸給日本！",55,"M.1503665276.A.E0B","世大運","重大活動",1,1
"10356",2017-08-25,"[問卦] 世大運籃球導播跟鬼切誰比較會切",1,"M.1503665591.A.5EB","世大運","重大活動",0.5,0.5
"10357",2017-08-25,"[新聞]世大運選手熱暈…投冰塊到運河降溫 民質疑",5,"M.1503665890.A.F10","世大運","重大活動",0.5,0.5
"10358",2017-08-25,"[問卦] 世大運有多少T",-20,"M.1503665904.A.B3C","世大運","重大活動",0.1,0.1
"10359",2017-08-25,"[問卦] 金城武喜歡看世大運哪個項目",8,"M.1503667156.A.DFB","世大運","重大活動",0.5,0.5
"10360",2017-08-25,"[爆卦] 世大運棒球四強捷克被美國無安打比賽！",7,"M.1503667362.A.DE5","世大運","重大活動",0.5,0.5
"10361",2017-08-25,"[問卦] 世大運選手村的木床適合％％％嗎？",4,"M.1503667822.A.F35","世大運","重大活動",0.5,0.5
"10362",2017-08-25,"[新聞] 世大運男籃今晚轉播怪怪的 緯來說出真相",10,"M.1503668181.A.173","世大運","重大活動",0.5,0.5
"10363",2017-08-25,"[新聞] 血汗世大運選手村餐廳？人力不足又超時",8,"M.1503669477.A.693","世大運","重大活動",0.5,0.5
"10364",2017-08-25,"[問卦] 為啥世大運散場通知沒英文",4,"M.1503669727.A.B29","世大運","重大活動",0.5,0.5
"10365",2017-08-25,"Re: [新聞] 血汗世大運選手村餐廳？人力不足又超時",-1,"M.1503669771.A.67C","世大運","重大活動",0.1,0.1
"10366",2017-08-25,"[問卦] 能不能把留美的叫回來打世大運？",-2,"M.1503669780.A.939","世大運","重大活動",0.1,0.1
"10367",2017-08-25,"[問卦] 中國抵制世大運是不是在幫我們做球！",34,"M.1503669799.A.F70","世大運","重大活動",0.5,0.5
"10368",2017-08-25,"[新聞] 世大運另類奇蹟 「熊讚保險套」超搶手",46,"M.1503669950.A.2D6","世大運","重大活動",0.5,0.5
"10369",2017-08-25,"[問卦] 世大運台灣隊的選手平均年齡大概都幾歲？",5,"M.1503670164.A.73B","世大運","重大活動",0.5,0.5
"10370",2017-08-25,"[新聞] 獲判無罪心情好　馬英九世大運觀泳賽",11,"M.1503670351.A.52B","世大運","重大活動",0.5,0.5
"10371",2017-08-25,"Re: [新聞] 血汗世大運選手村餐廳？人力不足又超時",0,"M.1503670351.A.B59","世大運","重大活動",0.1,0.1
"10372",2017-08-25,"Re: [問卦] 中國抵制世大運是不是在幫我們做球！",4,"M.1503670597.A.ABC","世大運","重大活動",0.5,0.5
"10373",2017-08-25,"[新聞] 世大運國際志工竟遭Leader辱罵",11,"M.1503671661.A.260","世大運","重大活動",0.5,0.5
"10374",2017-08-25,"[新聞] 世大運中醫超夯！外國選手鍾情針灸推拿",52,"M.1503671838.A.E29","世大運","重大活動",1,1
"10375",2017-08-25,"[問卦] CCR世大運慰安婦母豬，484拖累正常ㄉ台女",-10,"M.1503672440.A.D8C","世大運","重大活動",0.1,0.1
"10376",2017-08-25,"[問卦] 指考數乙滿分跟世大運金牌哪個難",-8,"M.1503673001.A.B96","世大運","重大活動",0.1,0.1
"10377",2017-08-25,"[問卦]這次世大運那種運動 一日球迷最多呢！？",7,"M.1503673059.A.008","世大運","重大活動",0.5,0.5
"10378",2017-08-25,"[問卦] 奪牌也酸沒拿也酸，要怎樣?",0,"M.1503673309.A.367","世大運","重大活動",0.1,0.1
"10379",2017-08-25,"[新聞] 配合世大運賽事 明後仁愛路封閉",4,"M.1503675159.A.C12","世大運","重大活動",0.5,0.5
"10380",2017-08-25,"[新聞] 禁交換國旗胸章？ 世大運替代役通告惹議",0,"M.1503675669.A.2D1","世大運","重大活動",0.1,0.1
"10381",2017-08-25,"Re: [新聞] 世大運棒球輸南韓　蔡總統：真的好想贏",2,"M.1503675886.A.4DC","世大運","重大活動",0.5,0.5
"10382",2017-08-25,"[新聞] 819反年改亂入世大運發起人道歉 宣布「",-61,"M.1503675978.A.742","世大運","重大活動",0.1,0.1
"10383",2017-08-25,"[問卦] 有沒有台灣<U+6B74>次參加世大運的八卦",3,"M.1503676174.A.949","世大運","重大活動",0.5,0.5
"10384",2017-08-26,"[問卦] 為什麼世大運沒有躲避球？",8,"M.1503676971.A.EF5","世大運","重大活動",0.5,0.5
"10385",2017-08-26,"[問卦] 會去買票進現場看世大運的是哪種人?",-1,"M.1503677003.A.F39","世大運","重大活動",0.1,0.1
"10386",2017-08-26,"Re: [新聞] 819反年改亂入世大運發起人道歉 宣布「",5,"M.1503677301.A.570","世大運","重大活動",0.5,0.5
"10387",2017-08-26,"Re: [問卦] 有沒有台灣<U+6B74>次參加世大運的八卦",0,"M.1503677392.A.D01","世大運","重大活動",0.1,0.1
"10388",2017-08-26,"[爆卦]世大運稱亞塞拜然為阿塞拜疆",7,"M.1503677826.A.365","世大運","重大活動",0.5,0.5
"10389",2017-08-26,"[爆卦] 世大運獎牌榜（8/26午前）",7,"M.1503677849.A.1CB","世大運","重大活動",0.5,0.5
"10390",2017-08-26,"[新聞] 世大運金牌郭婞淳現身 大稻埕情人日音樂",2,"M.1503681327.A.B1E","世大運","重大活動",0.5,0.5
"10391",2017-08-26,"[新聞] 世大運票房已成史上之最　台大名醫稱讚",186,"M.1503684101.A.32C","世大運","重大活動",2,1.5
"10392",2017-08-26,"Re: [新聞] 世大運票房已成史上之最　台大名醫稱讚",9,"M.1503686733.A.F81","世大運","重大活動",0.5,0.5
"10393",2017-08-26,"Re: [新聞] 世大運中醫超夯！外國選手鍾情針灸推拿",-1,"M.1503687966.A.1BF","世大運","重大活動",0.1,0.1
"10394",2017-08-26,"Re: [新聞] 世大運中醫超夯！外國選手鍾情針灸推拿",5,"M.1503691666.A.DF8","世大運","重大活動",0.5,0.5
"10395",2017-08-26,"[問卦] 潘瑋柏念大學能打世大運嗎",4,"M.1503694075.A.EAF","世大運","重大活動",0.5,0.5
"10396",2017-08-26,"Re: [問卦] 潘瑋柏念大學能打世大運嗎",6,"M.1503701833.A.046","世大運","重大活動",0.5,0.5
"10397",2017-08-26,"[問卦] 有沒有世大運台灣超強的卦？",9,"M.1503708262.A.41C","世大運","重大活動",0.5,0.5
"10398",2017-08-26,"[新聞] 世大運商品大熱賣！營業額日破300萬",58,"M.1503711338.A.12A","世大運","重大活動",1,1
"10399",2017-08-26,"Re: [新聞] 世大運商品大熱賣！營業額日破300萬",10,"M.1503711840.A.0DB","世大運","重大活動",0.5,0.5
"10400",2017-08-26,"[問卦] 為什麼世大運沒有女棒？",3,"M.1503711903.A.835","世大運","重大活動",0.5,0.5
"10401",2017-08-26,"[新聞] 北市議員籲柯文哲 多花心思在世大運",-63,"M.1503712127.A.4F6","世大運","重大活動",0.1,0.1
"10402",2017-08-26,"Re: [新聞] 世大運商品大熱賣！營業額日破300萬",2,"M.1503712750.A.00F","世大運","重大活動",0.5,0.5
"10403",2017-08-26,"Re: [新聞] 北市議員籲柯文哲 多花心思在世大運",6,"M.1503712861.A.77F","世大運","重大活動",0.5,0.5
"10404",2017-08-26,"Re: [問卦] 為何世大運一堆人不看棒球改看網球?",0,"M.1503713303.A.80C","世大運","重大活動",0.1,0.1
"10405",2017-08-26,"[新聞] 台灣奧運史「女子奪牌21面」　網友崩潰：",53,"M.1503713799.A.FFC","世大運","重大活動",1,1
"10406",2017-08-26,"[問卦] 世大運田徑賽在積水的場地進行？不誇張？",7,"M.1503715057.A.C86","世大運","重大活動",0.5,0.5
"10407",2017-08-26,"Re: [新聞] 台灣奧運史「女子奪牌21面」　網友崩潰：",1,"M.1503715158.A.D7E","世大運","重大活動",0.5,0.5
"10408",2017-08-26,"[問卦] 世大運可以激起台灣人運動的風氣嗎",17,"M.1503715785.A.837","世大運","重大活動",0.5,0.5
"10409",2017-08-26,"[新聞] 世大運開幕神救援真相是什麼",7,"M.1503718096.A.EDB","世大運","重大活動",0.5,0.5
"10410",2017-08-26,"[問卦] 世大運的組長.幹部是怎麼選的？",2,"M.1503718497.A.A85","世大運","重大活動",0.5,0.5
"10411",2017-08-26,"[問卦] 有沒有世大運忘了考慮體協...輸P幣的卦",0,"M.1503718720.A.4F5","世大運","重大活動",0.1,0.1
"10412",2017-08-26,"[新聞] 世大運》棒籃皆無緣晉級 主播談為何球迷",10,"M.1503719013.A.CCA","世大運","重大活動",0.5,0.5
"10413",2017-08-26,"Re: [新聞] 世大運》棒籃皆無緣晉級 主播談為何球迷",0,"M.1503719218.A.86B","世大運","重大活動",0.1,0.1
"10414",2017-08-26,"[問卦] 女主播在世大運打翻飲料？",11,"M.1503720496.A.8FE","世大運","重大活動",0.5,0.5
"10415",2017-08-26,"[新聞] 【世大運最高顏值】芬蘭排球隊 超正妹全",7,"M.1503720836.A.339","世大運","重大活動",0.5,0.5
"10416",2017-08-26,"[問卦] 關渡花海節被柯P利用世大運作宣傳?",-12,"M.1503722517.A.E4C","世大運","重大活動",0.1,0.1
"10417",2017-08-26,"[問卦] 世大運奪牌數目",-3,"M.1503722787.A.01B","世大運","重大活動",0.1,0.1
